Season,Round,Date,Time,TeamHome,Result,TeamAway,Referee,Stadium,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway,TeamHomeRecentPointsHome,TeamAwayRecentPointsAway,TeamHomeRecentPoints,TeamHomeRecentTiedMatches,TeamHomeRecentGoalsScored,TeamAwayRecentPoints,TeamAwayRecentTiedMatches,TeamAwayRecentGoalsScored,TeamHomeRecentPointsh2h,TeamHomeCurrentTotalPoints,TeamAwayCurrentTotalPoints
2014,1,23/08/2014,19:00 ,Málaga,1-0,Athletic Club,Mateu Lahoz,La Rosaleda,"[['Kameni', 'Rosales', 'Sergio Sánchez', 'Weligton', 'Antunes', 'Darder', 'Ricardo Horta', 'Camacho', 'Juanmi', 'Luis Alberto', 'Santa Cruz'], ['Duda', 'Samu García', 'Recio', 'Ochoa', 'Angeleri', 'Boka', 'Samu Castillejo']]","[[73, 73, 75, 76, 76, 71, 71, 79, 68, 72, 76], [73, 67, 71, 80, 74, 73, 66]]","[[73, 76, 75, 76, 78, 75, 80, 81, 75, 81, 76], [73, 71, 76, 80, 74, 73, 74]]","[['Iraizoz', 'Iraola', 'Gurpegui', 'Laporte', 'Balenziaga', 'Mikel Rico', 'Susaeta', 'Iturraspe', 'Beñat', 'Muniain', 'Aduriz'], ['Ibai Gómez', 'Guillermo', 'San José', 'Herrerín', 'Morán', 'De Marcos', 'Unai López']]","[[78, 80, 77, 81, 77, 79, 81, 81, 80, 80, 80], [78, 68, 78, 71, 69, 78, 64]]","[[78, 80, 77, 88, 80, 79, 85, 84, 82, 85, 80], [83, 79, 80, 74, 73, 82, 77]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,23/08/2014,21:00 ,Sevilla,1-1,Valencia,Del Cerro Grande,Ramón Sánchez Pizjuán,"[['Beto', 'Coke', 'Pareja', 'Carriço', 'Fernando Navarro', 'Denis Suárez', 'Iborra', 'Krychowiak', 'Aleix Vidal', 'Vitolo', 'Bacca'], ['Barbosa', 'Luismi', 'Banega', 'Diogo', 'Reyes', 'Iago Aspas', 'Deulofeu']]","[[81, 78, 78, 79, 76, 72, 79, 79, 76, 77, 81], [74, 62, 80, 75, 77, 76, 76]]","[[81, 80, 78, 79, 76, 78, 80, 83, 80, 80, 81], [74, 69, 85, 78, 77, 80, 83]]","[['Diego Alves', 'Barragán', 'Otamendi', 'Rubén Vezo', 'Gayà', 'André Gomes', 'Javi Fuego', 'Parejo', 'Rodrigo', 'Piatti', 'Alcácer'], ['De Paul', 'Feghouli', 'Orbán', 'Yoel', 'João Cancelo', 'Zuculini', 'Carles Gil']]","[[81, 73, 81, 74, 75, 76, 78, 80, 80, 77, 79], [71, 81, 73, 75, 70, 73, 74]]","[[81, 77, 85, 81, 83, 83, 78, 86, 86, 77, 88], [81, 88, 78, 80, 82, 83, 83]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,23/08/2014,21:00 ,Granada,2-1,Deportivo de La Coruña,Bikandi Garrido,Nuevo Los Cármenes,"[['Dimitrievski', 'Nyom', 'Babin', 'Mainz', 'Juankar', 'Sissoko', 'Yuste', 'Fran Rico', 'Machís', 'Rochina', 'El-Arabi'], ['Iturra', 'Ortuño', 'Foulquier', 'Oier Olazábal', 'Javi Márquez', 'Murillo', 'Success']]","[[62, 76, 71, 72, 73, 78, 66, 72, 63, 70, 75], [78, 64, 68, 67, 73, 74, 59]]","[[72, 77, 72, 72, 80, 80, 69, 76, 67, 74, 78], [78, 67, 77, 74, 73, 78, 70]]","[['Lux', 'Laure', 'Lopo', 'Insua', 'Canella', 'Fariña', 'Luisinho', 'Juan Domínguez', 'José Rodríguez', 'Ivan Cavaleiro', 'Toché'], ['Álex Bergantiños', 'Medunjanin', 'Cuenca', 'Fabricio', 'Wilk', 'Iago López', 'Remeseiro']]","[[75, 71, 63, 74, 71, 74, 73, 75, 73, 71, 72], [69, 75, 73, 71, 71, 58, 62]]","[[75, 71, 67, 79, 75, 78, 73, 79, 78, 82, 72], [69, 75, 80, 74, 71, 65, 68]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,23/08/2014,23:00 ,Almería,1-1,Espanyol,Hernández Hernández,Estadio Mediterráneo,"[['Rubén', 'Míchel Macedo', 'Mauro dos Santos', 'Trujillo', 'Dubarbier', 'Soriano', 'Thomas', 'Verza', 'Jonathan', 'Edgar', 'Hemed'], ['Thievy', 'Corona', 'Dangda', 'Julián', 'Fran Vélez', 'Wellington', 'Mané']]","[[74, 73, 70, 70, 73, 72, 68, 74, 71, 69, 73], [73, 71, 65, 73, 66, 73, 71]]","[[74, 75, 72, 75, 73, 72, 71, 74, 76, 73, 77], [78, 71, 71, 76, 69, 79, 71]]","[['Casilla', 'Álvaro', 'Arbilla', 'Colotto', 'Víctor Álvarez', 'David López', 'Salva Sevilla', 'Víctor Sánchez', 'Montañés', 'Caicedo', 'Sergio García'], ['Stuani', 'Javi López', 'Abraham', 'Pau López', 'Mattioni', 'Raúl Rodríguez', 'Jordán']]","[[80, 70, 70, 75, 69, 74, 74, 73, 75, 75, 76], [71, 71, 71, 60, 68, 73, 57]]","[[80, 74, 72, 75, 73, 78, 74, 76, 75, 80, 76], [76, 71, 71, 63, 74, 77, 71]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,24/08/2014,19:00 ,Eibar,1-0,Real Sociedad,Álvarez Izquierdo,Ipurua,"[['Irureta', 'Bóveda', 'Raúl Navas', 'Albentosa', 'Abraham', 'Javi Lara', 'Dani García', 'Errasti', 'Capa', 'Arruabarrena', 'Ángel'], ['Piovaccari', 'Manu del Moral', 'Lillo', 'Jaime Jiménez', 'Ekiza', 'Dani Nieto', 'Boateng']]","[[75, 70, 71, 70, 73, 70, 72, 70, 70, 71, 71], [69, 75, 68, 74, 73, 69, 71]]","[[75, 73, 75, 72, 73, 70, 74, 75, 75, 71, 74], [69, 75, 70, 74, 76, 73, 71]]","[['Zubikarai', 'Carlos Martínez', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Canales', 'Xabi Prieto', 'Granero', 'Markel Bergara', 'Elustondo', 'Agirretxe'], ['Zaldúa', 'Carlos Vela', 'Chori Castro', 'Rulli', 'Mikel González', 'Rubén Pardo', 'De la Bella']]","[[72, 76, 79, 68, 77, 78, 79, 77, 76, 74, 77], [70, 82, 80, 75, 79, 76, 75]]","[[72, 76, 83, 70, 77, 84, 79, 81, 77, 77, 80], [76, 87, 82, 83, 79, 82, 75]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,24/08/2014,21:00 ,Celta de Vigo,3-1,Getafe,Melero López,Balaídos,"[['Sergio Álvarez', 'Cabral', 'Jonny', 'Fontàs', 'Planas', 'Borja', 'Krohn-Dehli', 'Álex López', 'Orellana', 'Larrivey', 'Nolito'], ['Augusto', 'Charles', 'Radoja', 'Rubén Blanco', 'Hugo Mallo', 'Madinda', 'Sergi Gómez']]","[[72, 73, 72, 73, 68, 66, 75, 75, 76, 76, 79], [77, 76, 68, 68, 75, 68, 69]]","[[72, 73, 78, 77, 73, 79, 75, 77, 76, 76, 79], [77, 76, 72, 79, 82, 76, 77]]","[['Guaita', 'Valera', 'Rafa', 'Alexis', 'Roberto Lago', 'Juan Rodríguez', 'Sarabia', 'Lafita', 'Diego Castro', 'Sammir', 'Álvaro Vázquez'], ['Vigaray', 'Míchel', 'Hinestroza', 'Codina', 'Arroyo', 'Escudero', 'Ivi López']]","[[79, 76, 72, 74, 71, 71, 70, 75, 77, 73, 71], [57, 70, 67, 70, 68, 70, 57]]","[[84, 76, 72, 74, 71, 71, 75, 75, 77, 77, 77], [73, 73, 72, 70, 72, 75, 64]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,24/08/2014,21:00 ,Barcelona,3-0,Elche,Teixeira Vitienes,Camp Nou,"[['Claudio Bravo', 'Dani Alves', 'Mathieu', 'Mascherano', 'Jordi Alba', 'Rafinha', 'Iniesta', 'Busquets', 'Rakitić', 'Munir', 'Messi'], ['Sergi Roberto', 'Bartra', 'Pedro', 'Masip', 'Montoya', 'Xavi', 'Sandro']]","[[83, 83, 80, 83, 81, 78, 89, 85, 83, 66, 93], [75, 76, 83, 70, 77, 86, 67]]","[[83, 83, 80, 83, 85, 82, 89, 89, 84, 80, 95], [84, 81, 86, 71, 83, 86, 79]]","[['Tytoń', 'Damián Suárez', 'Pelegrín', 'José Ángel', 'Lombán', 'Albacar', 'Pašalić', 'Mosquera', 'Jonathas', 'Rodrigues', 'Coro'], ['Fajr', 'Álvaro', 'Adrián', 'Manu Herrera', 'Cisma', 'Aarón Ñíguez', 'Samu']]","[[76, 73, 73, 67, 71, 72, 70, 71, 73, 67, 73], [73, 67, 72, 76, 71, 70, 60]]","[[78, 77, 73, 73, 75, 72, 81, 73, 76, 72, 73], [76, 73, 75, 76, 71, 75, 67]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,24/08/2014,23:00 ,Levante,0-2,Villarreal,Fernández Borbalán,Ciutat de València,"[['Jesús Fernández', 'Pedro López', 'El Adoua', 'David Navarro', 'Karabelas', 'Camarasa', 'Simão Junior', 'Ivanschitz', 'Xumetra', 'Víctor Casadesús', 'Barral'], ['Rafael Martins', 'Víctor Pérez', 'Rubén García', 'Mariño', 'Iván López', 'El Zhar', 'Sissoko']]","[[72, 72, 68, 76, 71, 69, 73, 75, 73, 73, 72], [74, 73, 74, 71, 66, 74, 76]]","[[75, 72, 71, 76, 71, 77, 75, 75, 73, 73, 72], [76, 77, 81, 76, 75, 74, 76]]","[['Asenjo', 'Rukavina', 'Gabriel Paulista', 'Víctor Ruiz', 'Jaume Costa', 'Bruno Soriano', 'Manu Trigueros', 'Cani', 'Cheryshev', 'Giovani dos Santos', 'Uche'], ['Moi Gómez', 'Vietto', 'Espinosa', 'Juan Carlos', 'Mario Gaspar', 'Pina', 'Musacchio']]","[[79, 75, 72, 79, 72, 79, 74, 74, 73, 81, 78], [74, 73, 69, 71, 72, 75, 79]]","[[82, 75, 78, 83, 76, 79, 80, 74, 80, 84, 78], [82, 85, 74, 75, 77, 79, 85]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,25/08/2014,20:00 ,Real Madrid,2-0,Córdoba,Gil Manzano,Santiago Bernabéu,"[['Casillas', 'Arbeloa', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Modrić', 'James Rodríguez', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Khedira', 'Isco', 'Carvajal', 'Keylor Navas', 'Varane', 'Xabi Alonso', 'Illarramendi']]","[[84, 79, 87, 83, 82, 87, 86, 85, 87, 85, 92], [84, 83, 79, 79, 81, 84, 79]]","[[84, 79, 87, 83, 85, 87, 92, 88, 91, 87, 92], [86, 88, 83, 82, 88, 84, 84]]","[['Juan Carlos', 'Pinillos', 'Gunino', 'Íñigo López', 'Pantić', 'Crespo', 'López Garai', 'López Silva', 'Rossi', 'Havenaar', 'Matos'], ['Fidel', 'Xisco', 'Fede Cartabia', 'Saizar', 'Iago Bouzón', 'Ekeng', 'Abel Gómez']]","[[67, 64, 68, 73, 71, 68, 71, 71, 75, 70, 73], [73, 68, 74, 66, 69, 68, 73]]","[[69, 70, 71, 73, 75, 69, 71, 71, 79, 73, 78], [75, 68, 82, 66, 69, 73, 73]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1,25/08/2014,22:00 ,Rayo Vallecano,0-0,Atlético de Madrid,Clos Gómez,Vallecas,"[['Cristian Álvarez', 'Tito', 'Zé Castro', 'Quini', 'Ba', 'Aquino', 'Trashorras', 'Baena', 'Bueno', 'Kakuta', 'Jonathan Pereira'], ['Manucho', 'Cobeño', 'Licá', 'Nacho', 'Morcillo', 'Pozuelo', 'Embarba']]","[[71, 77, 72, 66, 71, 73, 76, 75, 76, 74, 69], [74, 75, 74, 73, 67, 71, 60]]","[[71, 77, 72, 70, 75, 79, 76, 78, 77, 76, 70], [74, 75, 76, 74, 67, 76, 68]]","[['Moyá', 'Juanfran', 'Miranda', 'Godín', 'Ansaldi', 'Gabi', 'Koke', 'Mario Suárez', 'Raúl Jiménez', 'Mandžukić', 'Griezmann'], ['Cristian Rodríguez', 'Héctor', 'Saúl', 'Oblak', 'Tiago', 'Jesús Gámez', 'Giménez']]","[[80, 79, 83, 84, 77, 82, 82, 79, 74, 83, 82], [79, 61, 74, 77, 80, 78, 71]]","[[80, 79, 83, 84, 77, 82, 85, 83, 77, 83, 88], [79, 71, 82, 82, 80, 78, 81]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,29/08/2014,20:00 ,Getafe,1-0,Almería,Jaime Latre,Coliseum Alfonso Pérez,"[['Guaita', 'Vigaray', 'Valera', 'Escudero', 'Hinestroza', 'Juan Rodríguez', 'Míchel', 'Sarabia', 'Lacen', 'Sammir', 'Álvaro Vázquez'], ['Lafita', 'Roberto Lago', 'Diego Castro', 'Codina', 'Velázquez', 'Arroyo', 'Astray']]","[[79, 57, 76, 70, 67, 71, 70, 70, 74, 73, 71], [75, 71, 77, 70, 68, 68, 56]]","[[84, 73, 76, 75, 72, 71, 73, 75, 74, 77, 77], [75, 71, 77, 70, 75, 72, 62]]","[['Rubén', 'Ximo Navarro', 'Mauro dos Santos', 'Trujillo', 'Dubarbier', 'Soriano', 'Thomas', 'Verza', 'Jonathan', 'Edgar', 'Hemed'], ['Corona', 'Dangda', 'Thievy', 'Julián', 'Míchel Macedo', 'Fran Vélez', 'Azeez']]","[[74, 72, 70, 70, 73, 72, 68, 74, 71, 69, 73], [71, 65, 73, 73, 73, 66, 70]]","[[74, 76, 72, 75, 73, 72, 71, 74, 76, 73, 77], [71, 71, 78, 76, 75, 69, 79]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,29/08/2014,22:00 ,Valencia,3-0,Málaga,Estrada Fernández,Mestalla,"[['Diego Alves', 'Barragán', 'Otamendi', 'Rubén Vezo', 'Gayà', 'André Gomes', 'Javi Fuego', 'Parejo', 'Feghouli', 'Piatti', 'Alcácer'], ['Rober Ibáñez', 'Carles Gil', 'Zuculini', 'Yoel', 'João Cancelo', 'Mustafi', 'Orbán']]","[[81, 73, 81, 74, 75, 76, 79, 80, 81, 77, 79], [69, 74, 73, 75, 70, 77, 73]]","[[81, 77, 85, 81, 83, 83, 79, 86, 88, 77, 88], [76, 83, 83, 80, 82, 85, 78]]","[['Kameni', 'Rosales', 'Sergio Sánchez', 'Boka', 'Weligton', 'Darder', 'Ricardo Horta', 'Camacho', 'Juanmi', 'Luis Alberto', 'Santa Cruz'], ['Samu García', 'Juanpi Añor', 'Samu Castillejo', 'Ochoa', 'Recio', 'Angeleri', 'Rescaldani']]","[[73, 73, 75, 73, 76, 71, 71, 79, 68, 73, 76], [67, 60, 66, 80, 71, 74, 69]]","[[73, 76, 75, 73, 76, 75, 80, 81, 75, 81, 76], [71, 67, 74, 80, 76, 74, 75]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2014,2,30/08/2014,19:00 ,Córdoba,1-1,Celta de Vigo,Teixeira Vitienes,El Arcángel,"[['Juan Carlos', 'Pinillos', 'Gunino', 'Íñigo López', 'Pantić', 'López Garai', 'López Silva', 'Fede Cartabia', 'Rossi', 'Havenaar', 'Matos'], ['Borja García', 'Ekeng', 'Xisco', 'Saizar', 'Iago Bouzón', 'Fidel', 'Campabadal']]","[[67, 64, 68, 73, 71, 71, 71, 74, 75, 70, 73], [69, 68, 68, 66, 69, 73, 63]]","[[69, 70, 71, 73, 75, 71, 71, 82, 79, 73, 78], [73, 73, 68, 66, 69, 75, 68]]","[['Sergio Álvarez', 'Cabral', 'Jonny', 'Fontàs', 'Planas', 'Krohn-Dehli', 'Álex López', 'Radoja', 'Orellana', 'Larrivey', 'Nolito'], ['Augusto', 'Pablo Hernández', 'Charles', 'Rubén Blanco', 'Hugo Mallo', 'Sergi Gómez', 'Borja']]","[[72, 73, 72, 73, 68, 75, 75, 68, 76, 76, 79], [77, 74, 76, 68, 75, 69, 66]]","[[72, 73, 78, 77, 73, 75, 77, 72, 76, 76, 79], [77, 74, 76, 79, 82, 77, 79]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2014,2,30/08/2014,19:00 ,Athletic Club,3-0,Levante,Pérez Montero,San Mamés,"[['Iraizoz', 'De Marcos', 'Laporte', 'Balenziaga', 'Mikel Rico', 'Iturraspe', 'Beñat', 'San José', 'Muniain', 'Ibai Gómez', 'Aduriz'], ['Unai López', 'Viguera', 'Gurpegui', 'Herrerín', 'Susaeta', 'Etxeita', 'Guillermo']]","[[78, 78, 81, 77, 79, 81, 79, 77, 80, 78, 80], [66, 74, 77, 71, 81, 75, 68]]","[[78, 82, 88, 80, 79, 84, 82, 78, 85, 83, 80], [77, 77, 77, 74, 85, 76, 79]]","[['Jesús Fernández', 'Pedro López', 'Vyntra', 'David Navarro', 'Karabelas', 'Camarasa', 'Simão Junior', 'Víctor Pérez', 'Xumetra', 'Morales', 'Barral'], ['El Zhar', 'Iván López', 'Rafael Martins', 'Mariño', 'El Adoua', 'Víctor Casadesús', 'Sissoko']]","[[72, 72, 75, 76, 71, 69, 73, 73, 73, 72, 72], [74, 66, 74, 71, 68, 73, 76]]","[[75, 72, 75, 76, 71, 77, 75, 77, 73, 74, 72], [74, 75, 76, 76, 71, 73, 76]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,2,30/08/2014,21:00 ,Atlético de Madrid,2-1,Eibar,Prieto Iglesias,Vicente Calderón,"[['Moyá', 'Juanfran', 'Miranda', 'Siqueira', 'Godín', 'Gabi', 'Raúl García', 'Koke', 'Mario Suárez', 'Mandžukić', 'Griezmann'], ['Raúl Jiménez', 'Saúl', 'Oblak', 'Tiago', 'Ansaldi', 'Cristian Rodríguez', 'Giménez']]","[[80, 79, 83, 77, 84, 82, 79, 82, 79, 83, 82], [74, 74, 77, 80, 77, 79, 71]]","[[80, 79, 83, 77, 84, 82, 79, 85, 83, 83, 88], [77, 82, 82, 80, 77, 79, 81]]","[['Irureta', 'Bóveda', 'Raúl Navas', 'Albentosa', 'Abraham', 'Javi Lara', 'Dani García', 'Errasti', 'Capa', 'Arruabarrena', 'Ángel'], ['Dani Nieto', 'Manu del Moral', 'Saúl Berjón', 'Jaime Jiménez', 'Ekiza', 'Lillo', 'Boateng']]","[[75, 70, 71, 70, 73, 70, 72, 70, 70, 71, 71], [69, 74, 70, 74, 73, 68, 71]]","[[75, 73, 75, 72, 73, 70, 74, 75, 75, 71, 74], [73, 74, 71, 74, 76, 70, 71]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
2014,2,30/08/2014,23:00 ,Espanyol,1-2,Sevilla,Undiano Mallenco,Cornellá - El Prat,"[['Casilla', 'Álvaro', 'Javi López', 'Colotto', 'Víctor Álvarez', 'Abraham', 'Salva Sevilla', 'Víctor Sánchez', 'Montañés', 'Stuani', 'Sergio García'], ['Lucas Vázquez', 'Jordán', 'Jairo Morillas', 'Pau López', 'Mattioni', 'Raúl Rodríguez', 'Álex']]","[[80, 70, 71, 75, 69, 71, 74, 73, 75, 71, 76], [65, 57, 58, 60, 68, 73, 71]]","[[80, 74, 71, 75, 73, 71, 74, 76, 75, 76, 76], [68, 71, 64, 63, 74, 77, 76]]","[['Barbosa', 'Coke', 'Pareja', 'Carriço', 'Fernando Navarro', 'Denis Suárez', 'Iborra', 'Krychowiak', 'Aleix Vidal', 'Vitolo', 'Bacca'], ['Deulofeu', 'Banega', 'Diogo', 'Trémoulinas', 'Reyes', 'Iago Aspas', 'Sergio Rico']]","[[74, 78, 78, 79, 76, 73, 78, 79, 76, 77, 81], [76, 80, 75, 77, 77, 76, 60]]","[[74, 80, 78, 79, 76, 78, 80, 83, 80, 80, 81], [83, 85, 78, 77, 77, 80, 66]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2014,2,31/08/2014,19:00 ,Villarreal,0-1,Barcelona,Velasco Carballo,El Madrigal,"[['Asenjo', 'Mario Gaspar', 'Víctor Ruiz', 'Musacchio', 'Jaume Costa', 'Bruno Soriano', 'Manu Trigueros', 'Cani', 'Pina', 'Cheryshev', 'Giovani dos Santos'], ['Espinosa', 'Vietto', 'Gabriel Paulista', 'Juan Carlos', 'Moi Gómez', 'Rukavina', 'Gerard Moreno']]","[[79, 72, 79, 79, 72, 79, 74, 74, 75, 73, 81], [69, 73, 72, 71, 74, 75, 67]]","[[82, 77, 83, 85, 76, 79, 80, 74, 79, 80, 84], [74, 85, 78, 75, 82, 75, 74]]","[['Claudio Bravo', 'Dani Alves', 'Mathieu', 'Piqué', 'Jordi Alba', 'Rafinha', 'Busquets', 'Rakitić', 'Munir', 'Messi', 'Pedro'], ['Sandro', 'Xavi', 'Neymar', 'Masip', 'Montoya', 'Bartra', 'Sergi Roberto']]","[[83, 83, 80, 84, 81, 78, 85, 83, 66, 93, 83], [67, 86, 86, 70, 77, 76, 75]]","[[83, 83, 80, 89, 85, 82, 89, 84, 80, 95, 86], [79, 86, 91, 71, 83, 81, 84]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2014,2,31/08/2014,21:00 ,Real Sociedad,4-2,Real Madrid,Martínez Munuera,Anoeta,"[['Zubikarai', 'Zaldúa', 'Iñigo Martínez', 'De la Bella', 'Chori Castro', 'Zurutuza', 'Xabi Prieto', 'Granero', 'Markel Bergara', 'Elustondo', 'Agirretxe'], ['Carlos Vela', 'Mikel González', 'Canales', 'Carlos Martínez', 'Rubén Pardo', 'Yuri', 'Bardají']]","[[72, 70, 79, 75, 80, 77, 79, 77, 76, 74, 77], [82, 79, 78, 76, 76, 68, 61]]","[[72, 76, 83, 75, 82, 77, 79, 81, 77, 77, 79], [87, 79, 84, 76, 82, 70, 66]]","[['Casillas', 'Carvajal', 'Sergio Ramos', 'Pepe', 'Marcelo', 'Isco', 'Modrić', 'James Rodríguez', 'Kroos', 'Bale', 'Benzema'], ['Arbeloa', 'Khedira', 'Keylor Navas', 'Varane', 'Nacho', 'Illarramendi', 'De Tomás']]","[[84, 79, 87, 83, 82, 83, 87, 86, 85, 87, 85], [79, 84, 79, 81, 72, 79, 64]]","[[84, 83, 87, 83, 85, 88, 87, 92, 88, 91, 87], [79, 86, 82, 88, 74, 84, 77]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2014,2,31/08/2014,21:00 ,Deportivo de La Coruña,2-2,Rayo Vallecano,González González,Riazor,"[['Lux', 'Laure', 'Lopo', 'Insua', 'Canella', 'Fariña', 'Juan Domínguez', 'Medunjanin', 'José Rodríguez', 'Cuenca', 'Toché'], ['Luisinho', 'Álex Bergantiños', 'Ivan Cavaleiro', 'Fabricio', 'Manuel Pablo', 'Wilk', 'Remeseiro']]","[[75, 71, 63, 74, 71, 74, 75, 75, 73, 73, 72], [73, 69, 71, 71, 68, 71, 62]]","[[75, 71, 67, 79, 75, 78, 79, 75, 78, 80, 72], [73, 69, 82, 74, 68, 71, 68]]","[['Cristian Álvarez', 'Tito', 'Zé Castro', 'Quini', 'Ba', 'Aquino', 'Trashorras', 'Baena', 'Bueno', 'Kakuta', 'Manucho'], ['Leo Baptistão', 'Lass', 'Morcillo', 'Cobeño', 'Nacho', 'Licá', 'Pozuelo']]","[[71, 77, 72, 66, 71, 73, 76, 75, 76, 74, 74], [76, 76, 67, 75, 73, 74, 71]]","[[71, 77, 72, 70, 75, 79, 76, 78, 77, 76, 74], [81, 79, 67, 75, 74, 76, 76]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,2,31/08/2014,23:00 ,Elche,1-1,Granada,Iglesias Villanueva,Martínez Valero,"[['Tytoń', 'Damián Suárez', 'Lombán', 'Roco', 'Albacar', 'Pašalić', 'Adrián', 'Mosquera', 'Jonathas', 'Rodrigues', 'Coro'], ['Álvaro', 'Cristian Herrera', 'Víctor', 'Manu Herrera', 'Cisma', 'José Ángel', 'Fajr']]","[[76, 73, 71, 73, 72, 70, 72, 74, 73, 67, 73], [67, 70, 75, 76, 71, 67, 73]]","[[78, 77, 75, 79, 72, 81, 75, 75, 76, 72, 73], [73, 77, 79, 76, 71, 73, 76]]","[['Roberto', 'Nyom', 'Murillo', 'Babin', 'Sissoko', 'Iturra', 'Fran Rico', 'Success', 'Rochina', 'El-Arabi', 'Piti'], ['Yuste', 'Foulquier', 'Javi Márquez', 'Oier Olazábal', 'Mainz', 'Ortuño', 'Machís']]","[[76, 76, 74, 71, 77, 78, 72, 59, 70, 75, 77], [66, 68, 73, 67, 72, 64, 63]]","[[76, 77, 78, 72, 80, 78, 76, 70, 74, 78, 77], [69, 77, 73, 74, 72, 67, 67]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2014,3,12/09/2014,21:00 ,Almería,1-1,Córdoba,Teixeira Vitienes,Estadio Mediterráneo,"[['Rubén', 'Ximo Navarro', 'Mauro dos Santos', 'Trujillo', 'Dubarbier', 'Soriano', 'Thomas', 'Verza', 'Edgar', 'Hemed', 'Wellington'], ['Quique González', 'Gaspar', 'Dangda', 'Julián', 'Míchel Macedo', 'Fran Vélez', 'Corona']]","[[74, 72, 70, 70, 73, 72, 68, 74, 69, 73, 73], [64, 66, 65, 73, 73, 66, 71]]","[[74, 76, 72, 75, 73, 72, 71, 74, 73, 77, 79], [67, 74, 71, 76, 75, 69, 71]]","[['Juan Carlos', 'Campabadal', 'Deivid', 'Íñigo López', 'Crespo', 'López Garai', 'Borja García', 'Fede Cartabia', 'Rossi', 'Havenaar', 'Fidel'], ['Abel Gómez', 'Ghilas', 'Pantić', 'Saizar', 'Ekeng', 'Matos', 'Fede Vico']]","[[67, 63, 70, 73, 68, 71, 69, 74, 75, 70, 73], [73, 75, 71, 66, 68, 73, 69]]","[[69, 68, 72, 73, 69, 71, 73, 82, 79, 73, 75], [73, 79, 75, 66, 73, 78, 77]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
